Fire Name,Year,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Response,StormDate,GaugeDist_m,StormStart,StormEnd,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm,ID,Missing_Data,Latitude,Longitude,KF_Acc015
28,2009,28,608,Training,1,11,400300.2683,3805965.371,0,2013-11-13 00:00:00,280.465622,,,0.0,0.0,0.0,,,,0.0215875,0.003403972,0.216580521,0.15,,,,1321,1,34.390293702993155,-118.08457289312204,
28,2009,28,609,Training,1,11,401032.7683,3805750.371,0,2013-12-12 00:00:00,606.310341,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0703381,0.331675262,0.426014496,0.15,2.0,3.4,5.6,1322,0,34.38842546778761,-118.07658089366937,0.3
28,2009,28,609,Training,1,11,401032.7683,3805750.371,0,2013-11-13 00:00:00,606.310341,,,0.0,0.0,0.0,,,,0.0703381,0.331675262,0.426014496,0.15,,,,1323,1,34.38842546778761,-118.07658089366937,
28,2009,28,610,Training,1,11,398865.2683,3805512.871,0,2013-12-12 00:00:00,2050.97,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.7643188,0.614441833,0.227186768,0.15,2.0,3.4,5.6,1324,0,34.38607430141838,-118.10012748897591,0.3
28,2009,28,610,Training,1,11,398865.2683,3805512.871,0,2013-11-13 00:00:00,2050.97,,,0.0,0.0,0.0,,,,0.7643188,0.614441833,0.227186768,0.15,,,,1325,1,34.38607430141838,-118.10012748897591,
28,2009,28,610,Training,1,11,398865.2683,3805512.871,0,2014-01-18 00:00:00,2050.97,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,0.7643188,0.614441833,0.227186768,0.15,1.4,2.0,3.2,1326,0,34.38607430141838,-118.10012748897591,0.21
28,2009,28,610,Training,1,11,398865.2683,3805512.871,0,2014-01-20 00:00:00,2050.97,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,0.7643188,0.614441833,0.227186768,0.15,2.2,2.6,3.6,1327,0,34.38607430141838,-118.10012748897591,0.33
28,2009,28,610,Training,1,11,398865.2683,3805512.871,0,2014-01-23 00:00:00,2050.97,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,0.7643188,0.614441833,0.227186768,0.15,1.2,2.4,4.4,1328,0,34.38607430141838,-118.10012748897591,0.18
28,2009,28,611,Training,1,11,399722.7683,3805710.371,0,2013-12-12 00:00:00,968.354556,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.6537619,0.439496574,0.225073257,0.15,2.0,3.4,5.6,1329,0,34.38793860059131,-118.09082433663488,0.3
28,2009,28,611,Training,1,11,399722.7683,3805710.371,0,2013-11-13 00:00:00,968.354556,,,0.0,0.0,0.0,,,,0.6537619,0.439496574,0.225073257,0.15,,,,1330,1,34.38793860059131,-118.09082433663488,
28,2009,28,611,Training,1,11,399722.7683,3805710.371,0,2014-01-18 00:00:00,968.354556,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,0.6537619,0.439496574,0.225073257,0.15,1.4,2.0,3.2,1331,0,34.38793860059131,-118.09082433663488,0.21
28,2009,28,611,Training,1,11,399722.7683,3805710.371,0,2014-01-20 00:00:00,968.354556,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,0.6537619,0.439496574,0.225073257,0.15,2.2,2.6,3.6,1332,0,34.38793860059131,-118.09082433663488,0.33
28,2009,28,611,Training,1,11,399722.7683,3805710.371,0,2014-01-23 00:00:00,968.354556,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,0.6537619,0.439496574,0.225073257,0.15,1.2,2.4,4.4,1333,0,34.38793860059131,-118.09082433663488,0.18
28,2009,28,612,Training,1,11,400872.7683,3805885.371,0,2013-12-12 00:00:00,444.572627,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1461917,0.288839722,0.400524353,0.1499999,2.0,3.4,5.6,1334,0,34.38962740372755,-118.07833673712389,0.2999998
28,2009,28,612,Training,1,11,400872.7683,3805885.371,0,2013-11-13 00:00:00,444.572627,,,0.0,0.0,0.0,,,,0.1461917,0.288839722,0.400524353,0.1499999,,,,1335,1,34.38962740372755,-118.07833673712389,
28,2009,28,613,Training,1,11,399347.7683,3804615.371,0,2013-12-12 00:00:00,2136.31,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,2.6570263,0.681014404,0.29901236,0.1499998,2.0,3.4,5.6,1336,0,34.378028878329005,-118.09477443894451,0.2999996
28,2009,28,613,Training,1,11,399347.7683,3804615.371,0,2013-11-13 00:00:00,2136.31,,,0.0,0.0,0.0,,,,2.6570263,0.681014404,0.29901236,0.1499998,,,,1337,1,34.378028878329005,-118.09477443894451,
28,2009,28,614,Training,1,11,398672.7683,3804250.371,0,2013-12-12 00:00:00,3032.07,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,1.9773,0.596009941,0.210018372,0.1499999,2.0,3.4,5.6,1338,0,34.374671892370216,-118.10207197286606,0.2999998
28,2009,28,614,Training,1,11,398672.7683,3804250.371,0,2013-11-13 00:00:00,3032.07,,,0.0,0.0,0.0,,,,1.9773,0.596009941,0.210018372,0.1499999,,,,1339,1,34.374671892370216,-118.10207197286606,
28,2009,28,614,Training,1,11,398672.7683,3804250.371,0,2014-01-18 00:00:00,3032.07,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,1.9773,0.596009941,0.210018372,0.1499999,1.4,2.0,3.2,1340,0,34.374671892370216,-118.10207197286606,0.20999985999999998
28,2009,28,614,Training,1,11,398672.7683,3804250.371,0,2014-01-20 00:00:00,3032.07,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,1.9773,0.596009941,0.210018372,0.1499999,2.2,2.6,3.6,1341,0,34.374671892370216,-118.10207197286606,0.32999978
28,2009,28,614,Training,1,11,398672.7683,3804250.371,0,2014-01-23 00:00:00,3032.07,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,1.9773,0.596009941,0.210018372,0.1499999,1.2,2.4,4.4,1342,0,34.374671892370216,-118.10207197286606,0.17999987999999997
28,2009,28,615,Training,1,11,399465.2683,3804562.871,0,2013-12-12 00:00:00,2142.73,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1792524,0.589116325,0.276275238,0.15,2.0,3.4,5.6,1343,0,34.37756692601722,-118.09349046652576,0.3
28,2009,28,615,Training,1,11,399465.2683,3804562.871,0,2013-11-13 00:00:00,2142.73,,,0.0,0.0,0.0,,,,0.1792524,0.589116325,0.276275238,0.15,,,,1344,1,34.37756692601722,-118.09349046652576,
28,2009,28,616,Training,1,11,398817.7683,3803675.371,0,2013-12-12 00:00:00,3447.82,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.6210857,0.635005531,0.28425708,0.15,2.0,3.4,5.6,1345,0,34.36950147785488,-118.1004273473994,0.3
28,2009,28,616,Training,1,11,398817.7683,3803675.371,0,2013-11-13 00:00:00,3447.82,,,0.0,0.0,0.0,,,,0.6210857,0.635005531,0.28425708,0.15,,,,1346,1,34.36950147785488,-118.1004273473994,
28,2009,28,617,Training,1,11,398522.7683,3803680.371,0,2013-12-12 00:00:00,3681.14,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.0979524,0.368180084,0.141733795,0.15,2.0,3.4,5.6,1347,0,34.36951767582258,-118.10363574573128,0.3
28,2009,28,617,Training,1,11,398522.7683,3803680.371,0,2013-11-13 00:00:00,3681.14,,,0.0,0.0,0.0,,,,0.0979524,0.368180084,0.141733795,0.15,,,,1348,1,34.36951767582258,-118.10363574573128,
28,2009,28,618,Training,1,11,398962.7683,3803615.371,0,2013-12-12 00:00:00,3425.9,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1897571,0.819086838,0.273687805,0.15,2.0,3.4,5.6,1349,0,34.36897464223712,-118.09884356241145,0.3
28,2009,28,618,Training,1,11,398962.7683,3803615.371,0,2013-11-13 00:00:00,3425.9,,,0.0,0.0,0.0,,,,0.1897571,0.819086838,0.273687805,0.15,,,,1350,1,34.36897464223712,-118.09884356241145,
28,2009,28,619,Training,1,11,398917.7683,3803520.371,0,2013-12-12 00:00:00,3523.65,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.393735,0.558172607,0.287283081,0.15,2.0,3.4,5.6,1351,0,34.368113660102786,-118.09932169619431,0.3
28,2009,28,619,Training,1,11,398917.7683,3803520.371,0,2013-11-13 00:00:00,3523.65,,,0.0,0.0,0.0,,,,0.393735,0.558172607,0.287283081,0.15,,,,1352,1,34.368113660102786,-118.09932169619431,
28,2009,28,620,Training,1,11,398525.2683,3803422.871,0,2013-12-12 00:00:00,3898.05,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1567333,0.527342796,0.324896881,0.15,2.0,3.4,5.6,1353,0,34.3671961207537,-118.1035781120987,0.3
28,2009,28,620,Training,1,11,398525.2683,3803422.871,0,2013-11-13 00:00:00,3898.05,,,0.0,0.0,0.0,,,,0.1567333,0.527342796,0.324896881,0.15,,,,1354,1,34.3671961207537,-118.1035781120987,
28,2009,28,621,Training,1,11,398645.2683,3803322.871,0,2013-12-12 00:00:00,3910.47,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.1349421,0.51026104,0.331990051,0.15,2.0,3.4,5.6,1355,0,34.36630620902552,-118.10226146738036,0.3
28,2009,28,621,Training,1,11,398645.2683,3803322.871,0,2013-11-13 00:00:00,3910.47,,,0.0,0.0,0.0,,,,0.1349421,0.51026104,0.331990051,0.15,,,,1356,1,34.36630620902552,-118.10226146738036,
28,2009,28,622,Training,1,11,398035.2683,3801407.871,0,2013-12-12 00:00:00,3865.29,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,1.7466143,0.412345238,0.18748613,0.1500001,2.8,4.6,7.2,1357,0,34.34897931199896,-118.10866688140226,0.42000027999999995
28,2009,28,622,Training,1,11,398035.2683,3801407.871,0,2013-11-13 00:00:00,3865.29,,,0.0,0.0,0.0,,,,1.7466143,0.412345238,0.18748613,0.1500001,,,,1358,1,34.34897931199896,-118.10866688140226,
28,2009,28,622,Training,1,11,398035.2683,3801407.871,0,2014-01-18 00:00:00,3865.29,2010-01-17 15:46:00,2010-01-18 19:44:00,27.983,69.6,2.49,23.2,20.8,19.0,1.7466143,0.412345238,0.18748613,0.1500001,5.8,10.4,19.0,1359,0,34.34897931199896,-118.10866688140226,0.8700005799999999
28,2009,28,622,Training,1,11,398035.2683,3801407.871,0,2014-01-20 00:00:00,3865.29,2010-01-19 10:41:00,2010-01-19 16:45:00,6.083,19.2,3.16,10.4,8.8,8.6,1.7466143,0.412345238,0.18748613,0.1500001,2.6,4.4,8.6,1360,0,34.34897931199896,-118.10866688140226,0.39000026
28,2009,28,622,Training,1,11,398035.2683,3801407.871,0,2014-01-23 00:00:00,3865.29,2010-01-21 04:14:00,2010-01-22 23:57:00,43.733,85.6,1.96,16.0,15.2,13.2,1.7466143,0.412345238,0.18748613,0.1500001,4.0,7.6,13.2,1361,0,34.34897931199896,-118.10866688140226,0.6000004
28,2009,28,623,Training,1,11,397982.7683,3801305.371,0,2013-12-12 00:00:00,3750.09,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,1.8778,0.554821053,0.226179016,0.1499999,2.8,4.6,7.2,1362,0,34.34804992879003,-118.10922544863983,0.41999971999999997
28,2009,28,623,Training,1,11,397982.7683,3801305.371,0,2013-11-13 00:00:00,3750.09,,,0.0,0.0,0.0,,,,1.8778,0.554821053,0.226179016,0.1499999,,,,1363,1,34.34804992879003,-118.10922544863983,
28,2009,28,623,Training,1,11,397982.7683,3801305.371,0,2014-01-18 00:00:00,3750.09,2010-01-17 15:46:00,2010-01-18 19:44:00,27.983,69.6,2.49,23.2,20.8,19.0,1.8778,0.554821053,0.226179016,0.1499999,5.8,10.4,19.0,1364,0,34.34804992879003,-118.10922544863983,0.86999942
28,2009,28,623,Training,1,11,397982.7683,3801305.371,0,2014-01-20 00:00:00,3750.09,2010-01-19 10:41:00,2010-01-19 16:45:00,6.083,19.2,3.16,10.4,8.8,8.6,1.8778,0.554821053,0.226179016,0.1499999,2.6,4.4,8.6,1365,0,34.34804992879003,-118.10922544863983,0.38999974
28,2009,28,623,Training,1,11,397982.7683,3801305.371,0,2014-01-23 00:00:00,3750.09,2010-01-21 04:14:00,2010-01-22 23:57:00,43.733,85.6,1.96,16.0,15.2,13.2,1.8778,0.554821053,0.226179016,0.1499999,4.0,7.6,13.2,1366,0,34.34804992879003,-118.10922544863983,0.5999996
28,2009,28,624,Training,1,11,397861.5183,3800906.621,0,2013-12-12 00:00:00,3194.59,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,1.162475,0.597076378,0.157711227,0.1500001,2.8,4.6,7.2,1367,0,34.34444256460163,-118.11049616443843,0.42000027999999995
28,2009,28,624,Training,1,11,397861.5183,3800906.621,0,2013-11-13 00:00:00,3194.59,,,0.0,0.0,0.0,,,,1.162475,0.597076378,0.157711227,0.1500001,,,,1368,1,34.34444256460163,-118.11049616443843,
28,2009,28,625,Training,1,11,398162.7683,3800995.371,0,2013-12-12 00:00:00,3472.19,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,7.0915275,0.627777939,0.261377991,0.1500003,2.8,4.6,7.2,1369,0,34.34527246019847,-118.10723189638028,0.42000084
28,2009,28,625,Training,1,11,398162.7683,3800995.371,0,2013-11-13 00:00:00,3472.19,,,0.0,0.0,0.0,,,,7.0915275,0.627777939,0.261377991,0.1500003,,,,1370,1,34.34527246019847,-118.10723189638028,
28,2009,28,626,Training,1,11,397820.2683,3800707.871,0,2013-12-12 00:00:00,2978.49,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,1.4200368,0.446573982,0.184701111,0.15,2.8,4.6,7.2,1371,0,34.342646424343926,-118.11092094290453,0.42
28,2009,28,626,Training,1,11,397820.2683,3800707.871,0,2013-11-13 00:00:00,2978.49,,,0.0,0.0,0.0,,,,1.4200368,0.446573982,0.184701111,0.15,,,,1372,1,34.342646424343926,-118.11092094290453,
28,2009,28,627,Training,1,11,398029.0183,3800611.621,0,2013-12-12 00:00:00,2968.72,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0292313,0.387767296,0.170796219,0.15,2.8,4.6,7.2,1373,0,34.34179913475002,-118.10864031849273,0.42
28,2009,28,627,Training,1,11,398029.0183,3800611.621,0,2013-11-13 00:00:00,2968.72,,,0.0,0.0,0.0,,,,0.0292313,0.387767296,0.170796219,0.15,,,,1374,1,34.34179913475002,-118.10864031849273,
28,2009,28,628,Training,1,11,398135.2683,3800525.371,0,2013-12-12 00:00:00,2989.09,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.02105,0.69602623,0.209292694,0.15,2.8,4.6,7.2,1375,0,34.34103189525481,-118.10747512190044,0.42
28,2009,28,628,Training,1,11,398135.2683,3800525.371,0,2013-11-13 00:00:00,2989.09,,,0.0,0.0,0.0,,,,0.02105,0.69602623,0.209292694,0.15,,,,1376,1,34.34103189525481,-118.10747512190044,
28,2009,28,629,Training,1,11,398035.2683,3800497.871,0,2013-12-12 00:00:00,2964.44,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0897857,0.667096329,0.213296982,0.15,2.8,4.6,7.2,1377,0,34.34077409752158,-118.10855888135632,0.42
28,2009,28,629,Training,1,11,398035.2683,3800497.871,0,2013-11-13 00:00:00,2964.44,,,0.0,0.0,0.0,,,,0.0897857,0.667096329,0.213296982,0.15,,,,1378,1,34.34077409752158,-118.10855888135632,
28,2009,28,630,Training,1,11,398150.2683,3800337.871,0,2013-12-12 00:00:00,2777.08,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.1087913,0.550168037,0.209617722,0.1499999,2.8,4.6,7.2,1379,0,34.339342733192204,-118.10728984594452,0.41999971999999997
28,2009,28,630,Training,1,11,398150.2683,3800337.871,0,2013-11-13 00:00:00,2777.08,,,0.0,0.0,0.0,,,,0.1087913,0.550168037,0.209617722,0.1499999,,,,1380,1,34.339342733192204,-118.10728984594452,
28,2009,28,631,Training,1,11,398132.7683,3800125.371,0,2013-12-12 00:00:00,2672.63,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.2353308,0.561335793,0.188634186,0.15,2.8,4.6,7.2,1381,0,34.33742495702729,-118.1074548835106,0.42
28,2009,28,631,Training,1,11,398132.7683,3800125.371,0,2013-11-13 00:00:00,2672.63,,,0.0,0.0,0.0,,,,0.2353308,0.561335793,0.188634186,0.15,,,,1382,1,34.33742495702729,-118.1074548835106,
28,2009,28,632,Training,1,11,397592.7683,3800035.371,0,2013-12-12 00:00:00,2079.83,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.185975,0.352134933,0.159261765,0.15,2.8,4.6,7.2,1383,0,34.33656021971896,-118.11331382429528,0.42
28,2009,28,632,Training,1,11,397592.7683,3800035.371,0,2013-11-13 00:00:00,2079.83,,,0.0,0.0,0.0,,,,0.185975,0.352134933,0.159261765,0.15,,,,1384,1,34.33656021971896,-118.11331382429528,
28,2009,28,633,Training,1,11,397702.7683,3800060.371,0,2013-12-12 00:00:00,2143.94,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0864696,0.514274521,0.188996704,0.15,2.8,4.6,7.2,1385,0,34.33679650394205,-118.11212114021015,0.42
28,2009,28,633,Training,1,11,397702.7683,3800060.371,0,2013-11-13 00:00:00,2143.94,,,0.0,0.0,0.0,,,,0.0864696,0.514274521,0.188996704,0.15,,,,1386,1,34.33679650394205,-118.11212114021015,
28,2009,28,634,Training,1,11,397932.7683,3799835.371,0,2013-12-12 00:00:00,2210.3,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.77265,0.640729828,0.239280151,0.1500001,2.8,4.6,7.2,1387,0,34.33479042252371,-118.10959439775023,0.42000027999999995
28,2009,28,634,Training,1,11,397932.7683,3799835.371,0,2013-11-13 00:00:00,2210.3,,,0.0,0.0,0.0,,,,0.77265,0.640729828,0.239280151,0.1500001,,,,1388,1,34.33479042252371,-118.10959439775023,
28,2009,28,635,Training,1,11,397750.2683,3799767.871,0,2013-12-12 00:00:00,1975.82,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0253231,0.466220551,0.299960815,0.15,2.8,4.6,7.2,1389,0,34.334163800840564,-118.11157003588147,0.42
28,2009,28,635,Training,1,11,397750.2683,3799767.871,0,2013-11-13 00:00:00,1975.82,,,0.0,0.0,0.0,,,,0.0253231,0.466220551,0.299960815,0.15,,,,1390,1,34.334163800840564,-118.11157003588147,
28,2009,28,636,Training,1,11,397422.7683,3799792.871,0,2013-12-12 00:00:00,1680.06,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0495043,0.158715954,0.148699844,0.15,2.8,4.6,7.2,1391,0,34.334356850604905,-118.11513272094876,0.42
28,2009,28,636,Training,1,11,397422.7683,3799792.871,0,2013-11-13 00:00:00,1680.06,,,0.0,0.0,0.0,,,,0.0495043,0.158715954,0.148699844,0.15,,,,1392,1,34.334356850604905,-118.11513272094876,
28,2009,28,637,Training,1,11,397350.2683,3799457.871,0,2013-12-12 00:00:00,1392.79,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.02085,0.221110783,0.170136536,0.15,2.8,4.6,7.2,1393,0,34.33132907170094,-118.11588074630139,0.42
28,2009,28,637,Training,1,11,397350.2683,3799457.871,0,2013-11-13 00:00:00,1392.79,,,0.0,0.0,0.0,,,,0.02085,0.221110783,0.170136536,0.15,,,,1394,1,34.33132907170094,-118.11588074630139,
28,2009,28,638,Training,1,11,397922.7683,3799800.371,0,2013-12-12 00:00:00,2153.84,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.1387308,0.726639709,0.285316315,0.15,2.8,4.6,7.2,1395,0,34.33447385186891,-118.10969893556843,0.42
28,2009,28,638,Training,1,11,397922.7683,3799800.371,0,2013-11-13 00:00:00,2153.84,,,0.0,0.0,0.0,,,,0.1387308,0.726639709,0.285316315,0.15,,,,1396,1,34.33447385186891,-118.10969893556843,
28,2009,28,639,Training,1,11,398057.7683,3799665.371,0,2013-12-12 00:00:00,2152.49,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.1089889,0.749677277,0.287606934,0.15,2.8,4.6,7.2,1397,0,34.333269882577305,-118.10821555983347,0.42
28,2009,28,639,Training,1,11,398057.7683,3799665.371,0,2013-11-13 00:00:00,2152.49,,,0.0,0.0,0.0,,,,0.1089889,0.749677277,0.287606934,0.15,,,,1398,1,34.333269882577305,-118.10821555983347,
28,2009,28,640,Training,1,11,397767.7683,3799530.371,0,2013-12-12 00:00:00,1744.37,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0979316,0.648762054,0.276566711,0.15,2.8,4.6,7.2,1399,0,34.33202405458355,-118.11135157829601,0.42
28,2009,28,640,Training,1,11,397767.7683,3799530.371,0,2013-11-13 00:00:00,1744.37,,,0.0,0.0,0.0,,,,0.0979316,0.648762054,0.276566711,0.15,,,,1400,1,34.33202405458355,-118.11135157829601,
28,2009,28,641,Training,1,11,396842.7683,3799335.371,0,2013-12-12 00:00:00,946.542428,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,1.0162923,0.529847527,0.193677902,0.1500001,2.8,4.6,7.2,1401,0,34.33017413303356,-118.121382031093,0.42000027999999995
28,2009,28,641,Training,1,11,396842.7683,3799335.371,0,2013-11-13 00:00:00,946.542428,,,0.0,0.0,0.0,,,,1.0162923,0.529847527,0.193677902,0.1500001,,,,1402,1,34.33017413303356,-118.121382031093,
28,2009,28,642,Training,1,11,397427.7683,3799305.371,0,2013-12-12 00:00:00,1254.25,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.2887261,0.523588982,0.291240021,0.1499999,2.8,4.6,7.2,1403,0,34.329961695412464,-118.11502020890418,0.41999971999999997
28,2009,28,642,Training,1,11,397427.7683,3799305.371,0,2013-11-13 00:00:00,1254.25,,,0.0,0.0,0.0,,,,0.2887261,0.523588982,0.291240021,0.1499999,,,,1404,1,34.329961695412464,-118.11502020890418,
28,2009,28,643,Training,1,11,397635.2683,3799232.871,0,2013-12-12 00:00:00,1386.81,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.2065091,0.479913483,0.292765137,0.15,2.8,4.6,7.2,1405,0,34.329328498420786,-118.11275630582655,0.42
28,2009,28,643,Training,1,11,397635.2683,3799232.871,0,2013-11-13 00:00:00,1386.81,,,0.0,0.0,0.0,,,,0.2065091,0.479913483,0.292765137,0.15,,,,1406,1,34.329328498420786,-118.11275630582655,
28,2009,28,644,Training,1,11,397295.2683,3799165.371,0,2013-12-12 00:00:00,1080.82,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0229,0.843014374,0.364946564,0.15,2.8,4.6,7.2,1407,0,34.328686232665234,-118.1164435976512,0.42
28,2009,28,644,Training,1,11,397295.2683,3799165.371,0,2013-11-13 00:00:00,1080.82,,,0.0,0.0,0.0,,,,0.0229,0.843014374,0.364946564,0.15,,,,1408,1,34.328686232665234,-118.1164435976512,
28,2009,28,645,Training,1,11,396775.2683,3799172.871,0,2013-12-12 00:00:00,829.405166,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.03261,0.160340271,0.18389212,0.15,2.8,4.6,7.2,1409,0,34.328702198268644,-118.1220961642151,0.42
28,2009,28,645,Training,1,11,396775.2683,3799172.871,0,2013-11-13 00:00:00,829.405166,,,0.0,0.0,0.0,,,,0.03261,0.160340271,0.18389212,0.15,,,,1410,1,34.328702198268644,-118.1220961642151,
28,2009,28,646,Training,1,11,397282.7683,3799117.871,0,2013-12-12 00:00:00,1021.65,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0293462,0.807145615,0.335026245,0.15,2.8,4.6,7.2,1411,0,34.32825669975327,-118.1165737808082,0.42
28,2009,28,646,Training,1,11,397282.7683,3799117.871,0,2013-11-13 00:00:00,1021.65,,,0.0,0.0,0.0,,,,0.0293462,0.807145615,0.335026245,0.15,,,,1412,1,34.32825669975327,-118.1165737808082,
28,2009,28,647,Training,1,11,396682.7683,3799095.371,0,2013-12-12 00:00:00,643.804269,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.1178238,0.114269991,0.176704224,0.15,2.8,4.6,7.2,1413,0,34.32799418729286,-118.12309219577894,0.42
28,2009,28,648,Training,1,11,397010.2683,3798935.371,0,2013-12-12 00:00:00,563.981218,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0442217,0.582325401,0.241397583,0.15,2.8,4.6,7.2,1414,0,34.32658410792622,-118.11951359961176,0.42
29,2000,29,649,Test,4,12,262312.4244,5083989.005,0,2001-07-15 00:00:00,1395.75,,,0.0,8.128,0.0,24.384,15.748,7.874,2.3089499,0.221258106,0.459015778,0.1198171,6.096,7.874,7.874,1415,1,45.86841517640892,-114.06240876966379,0.7304050416
29,2000,29,650,Test,4,12,261947.4244,5083659.005,1,2001-07-15 00:00:00,1357.34,,,0.0,9.144,0.0,25.4,15.748,8.89,1.4371166,0.213508987,0.467231232,0.1199999,6.35,7.874,8.89,1416,1,45.86532318844685,-114.06694142053948,0.761999365
29,2000,29,651,Test,4,12,261702.4244,5083224.005,0,2001-07-15 00:00:00,661.381824,,,0.0,9.144,0.0,25.4,15.748,8.89,0.0685833,0.232688484,0.345315155,0.12,6.35,7.874,8.89,1417,1,45.861328853376335,-114.06987789386422,0.7619999999999999
29,2000,29,652,Test,4,12,263547.4244,5082864.005,1,2001-07-15 00:00:00,2477.57,,,0.0,8.128,0.0,24.384,15.748,7.874,0.4204696,0.532737961,0.608631104,0.1202202,6.096,7.874,7.874,1418,1,45.85872899932872,-114.04596684826465,0.7328623392
